run_type,video_id,gt_name,categories,gen_nodes,gt_nodes,node_count_ratio,svc_precision,svc_recall,svc_f1,ms_precision,ms_recall,ms_f1,gen_edges,gt_edges,edge_precision,edge_recall,edge_f1,edge_type_accuracy,gen_workflows,gt_workflows,services_missing,services_hallucinated
Standard (data/graphs),vdujJAab1LM,ShopFully International Group: Serverless Global Log Ingestion  Analytics System Italian,data_ingestion,8,9,0.8889,1.0000,0.8889,0.9412,1.0000,0.8889,0.9412,7,10,1.0000,0.7000,0.8235,0.8571,2,4,Lambda,
Standard (data/graphs),yPJf85tjv6M,HK01: Serverless Analytics for Clickstreams Analysis (Cantonese),data_ingestion,11,11,1.0000,1.0000,0.8889,0.9412,0.9091,0.9091,0.9091,10,13,0.7000,0.5385,0.6087,0.4286,3,4,UserConsumerWeb,
Standard (data/graphs),-ahWdCysMYw,Summit Technology Group: Building a Data Consumption Model for Multi-Tenant Applications,interactive,7,8,0.8750,1.0000,0.8750,0.9333,1.0000,0.8750,0.9333,6,9,0.6667,0.4444,0.5333,0.7500,4,5,UserCompanyAnalyst,
Standard (data/graphs),CTG23wd9H74,3M: Building an HPC Modeling Platform to Simplify AWS Usage for Scientists and Engineers,interactive,7,8,0.8750,1.0000,0.8750,0.9333,1.0000,0.8750,0.9333,9,11,0.7778,0.6364,0.7000,0.7143,3,7,UserCompanyAnalyst,
Standard (data/graphs),G5tNCpmD2uQ,Voodoo: Perform Recommendations Using Machine Learning (French),interactive,11,9,1.2222,1.0000,0.8750,0.9333,0.7273,0.8889,0.8000,6,12,0.6667,0.3333,0.4444,0.7500,2,3,UserConsumerMobile,
Standard (data/graphs),HrYfdnPp6qs,STAX: AWS Automated Data Analytics,data_ingestion,7,10,0.7000,1.0000,0.8750,0.9333,1.0000,0.7000,0.8235,5,9,0.8000,0.4444,0.5714,0.5000,2,5,ThirdParty,
Standard (data/graphs),OuQvFd44vw4,econda GmbH: Building a RealTime Personalization Engine with Amazon Sagemaker and AWS ECS,"compute_intensive,interactive",10,10,1.0000,1.0000,0.8750,0.9333,0.9000,0.9000,0.9000,11,9,0.6364,0.7778,0.7000,0.2857,3,2,UserCompanyAPI,
Standard (data/graphs),Wk9mCHyjtBU,Veracode: Eliminating Application Security Bugs Through DevSecOps at Scale,"compute_intensive,interactive",8,10,0.8000,1.0000,0.8750,0.9333,1.0000,0.8000,0.8889,6,16,1.0000,0.3750,0.5455,0.6667,2,3,UserConsumerWeb,
Standard (data/graphs),YT21s0_ZJVQ,AMPOS: Managing Systems Across AWS Global Regions and China Regions,data_ingestion,13,7,1.8571,0.8750,1.0000,0.9333,0.5385,1.0000,0.7000,5,2,0.2000,0.5000,0.2857,0.0000,2,1,,EC2
Standard (data/graphs),bxvZBfbyhiA,OnScale: Deploying HPCs for CAE Workloads on AWS,compute_intensive,8,9,0.8889,1.0000,0.8750,0.9333,1.0000,0.8889,0.9412,8,12,0.8750,0.5833,0.7000,0.2857,2,4,UserConsumerDeveloper,
Standard (data/graphs),gu54VVeDD10,"FPL Technologies: Building On-Demand, Secure, and Scalable Serverless ML Workbenches","data_ingestion,compute_intensive",7,8,0.8750,1.0000,0.8750,0.9333,1.0000,0.8750,0.9333,6,9,0.8333,0.5556,0.6667,0.4000,2,2,ECR,
Standard (data/graphs),iKYvG5aiIn8,TrueBlue: Scaling Job Matching with a Serverless Delta Lake,data_ingestion,8,9,0.8889,1.0000,0.8750,0.9333,1.0000,0.8889,0.9412,7,7,0.8571,0.8571,0.8571,0.6667,2,4,UserCompanyAnalyst,
Standard (data/graphs),iWK0iRUi-b4,Snyk: CICD Pipelines and Security Controls for Application Developers,interactive,8,8,1.0000,1.0000,0.8750,0.9333,0.8750,0.8750,0.8750,8,12,0.7500,0.5000,0.6000,0.3333,2,2,UserConsumerWeb,
Standard (data/graphs),qN5-v4NlKac,Cookpad: Security Architecture to Monitor and Analyze Secure Logs using AWS (English),data_ingestion,10,10,1.0000,0.8750,1.0000,0.9333,0.9000,0.9000,0.9000,9,10,0.8889,0.8000,0.8421,0.6250,6,4,,OpenSearch
Standard (data/graphs),rHLuQTO6eoo,Insider: How We Ingest Billions of Data Points Daily to Power our Real-Time Products,data_ingestion,9,10,0.9000,1.0000,0.8750,0.9333,1.0000,0.9000,0.9474,12,14,0.8333,0.7143,0.7692,0.9000,3,5,UserCompanyAnalyst,
Standard (data/graphs),u3ZwnulzLnU,SonarSource: Automatic Code Analysis in the Cloud with AWS,data_ingestion,9,8,1.1250,0.8750,1.0000,0.9333,0.8889,1.0000,0.9412,12,13,0.6667,0.6154,0.6400,0.8750,3,4,,OpenSearch
Standard (data/graphs),yVgxqT1vikk,Intent: Analyzing Billions of Customer Events Per Day Using Serverless,data_ingestion,9,10,0.9000,1.0000,0.8750,0.9333,1.0000,0.9000,0.9474,9,16,0.6667,0.3750,0.4800,1.0000,2,2,UserCompanyDataStream,
Standard (data/graphs),qi017F1UwvM,Salesflo: Transforming FieldForce Operations Using EventDriven Architecture,"data_ingestion,interactive",17,17,1.0000,0.9286,0.9286,0.9286,0.9412,0.9412,0.9412,17,24,0.6471,0.4583,0.5366,0.3636,3,5,Kinesis,Firehose
Standard (data/graphs),d0EE1HuZSEU,William Hill: Highperformance DDOS Protection with AWS,control,13,13,1.0000,0.9231,0.9231,0.9231,0.9231,0.9231,0.9231,15,21,0.8000,0.5714,0.6667,0.7500,2,4,ThirdParty,OnPremDC
Standard (data/graphs),-kA0ahrhX3I,Oportun: Increasing the Accuracy of SensitiveData Discovery Using Amazon Macie,data_ingestion,10,9,1.1111,1.0000,0.8571,0.9231,0.8000,0.8889,0.8421,8,8,0.5000,0.5000,0.5000,0.5000,3,4,UserCompanyDeveloper,
Standard (data/graphs),1ZLiRT0C2Yo,T-Mobile: Standardized Container-Based Architecture That can be Automatically Deployed Anywhere,control,7,6,1.1667,0.8571,1.0000,0.9231,0.8571,1.0000,0.9231,5,0,0.0000,0.0000,0.0000,0.0000,3,0,,OnPremDC
Standard (data/graphs),37T7Nd8pL-c,Docebo: How to Create Compelling e-Learning Videos from Documents via AI ML Services,control,6,8,0.7500,1.0000,0.8571,0.9231,1.0000,0.7500,0.8571,7,12,0.5714,0.3333,0.4211,0.5000,3,1,UserConsumerAPI,
Standard (data/graphs),5vR5aN_xdI0,Splunk: Data at Scale by Decoupling Compute and Storage LIVE,data_ingestion,9,9,1.0000,1.0000,0.8571,0.9231,0.8889,0.8889,0.8889,7,10,0.7143,0.5000,0.5882,1.0000,2,2,UserConsumerAPI,
Standard (data/graphs),6EUknQqaV1w,CloudHealth by VMware: Secure State. Manages Over 50M Assets from Billions of Events on AWS,data_ingestion,7,9,0.7778,1.0000,0.8571,0.9231,1.0000,0.7778,0.8750,9,11,0.6667,0.5455,0.6000,0.6667,3,2,UserCompanyDataStream,
Standard (data/graphs),CDCLwX2fo2g,Ztore: Building a Recommendation System on AWS (Cantonese),"compute_intensive,interactive",8,8,1.0000,1.0000,0.8571,0.9231,0.8750,0.8750,0.8750,8,14,0.8750,0.5000,0.6364,0.7143,4,4,UserConsumerMobile,
Standard (data/graphs),CsD5bmM6mpY,Linke - a Syntax Company: Building a Business Continuity Framework for SAP (Spanish),control,8,6,1.3333,0.8571,1.0000,0.9231,0.7500,1.0000,0.8571,8,7,0.5000,0.5714,0.5333,0.0000,2,3,,ThirdParty
Standard (data/graphs),FftalZUxyiM,CEPSA: Finding the Best Internal Talent Using Amazon Neptune Spanish,data_ingestion,8,9,0.8889,1.0000,0.8571,0.9231,1.0000,0.8889,0.9412,7,14,1.0000,0.5000,0.6667,0.7143,3,3,UserConsumerWeb,
Standard (data/graphs),H51Ups01ZpU,AT&T: Bringing IoT to the Enterprise,interactive,7,6,1.1667,0.8571,1.0000,0.9231,0.8571,1.0000,0.9231,6,0,0.0000,0.0000,0.0000,0.0000,1,0,,ThirdParty
Standard (data/graphs),Kp088QTRmLk,NewsUK: Rendering News Content with GraphQL and a Serverless Architecture,interactive,8,9,0.8889,1.0000,0.8571,0.9231,1.0000,0.8889,0.9412,9,10,1.0000,0.9000,0.9474,0.7778,1,1,UserConsumerWeb,
Standard (data/graphs),O5Sn5QCEAzE,Credimi: Processing and Metadata Extraction of Invoices for Factoring Italian,data_ingestion,7,7,1.0000,0.8571,1.0000,0.9231,0.8571,0.8571,0.8571,7,9,0.5714,0.4444,0.5000,0.7500,2,6,,EKS
Standard (data/graphs),QM96Fv_NAnw,INT: Seismic Data Visualization Platform Designed for Cloud,interactive,6,7,0.8571,1.0000,0.8571,0.9231,1.0000,0.8571,0.9231,8,6,0.3750,0.5000,0.4286,0.6667,2,2,ThirdParty,
Standard (data/graphs),SSWwnNVYi_Q,NHS Digital: From 137 Minutes to 137 Seconds Using EMR,data_ingestion,7,8,0.8750,1.0000,0.8571,0.9231,1.0000,0.8750,0.9333,5,10,0.8000,0.4000,0.5333,0.5000,3,3,UserConsumerWeb,
Standard (data/graphs),a1sEfGVDpEQ,Swiss Post Ltd: Security and Compliance of AWS Accounts at Scale German,data_ingestion,9,10,0.9000,1.0000,0.8571,0.9231,1.0000,0.9000,0.9474,9,13,1.0000,0.6923,0.8182,0.7778,3,6,ThirdParty,
Standard (data/graphs),aAYvbRhZFPo,Xero: Global Load Balancing for File Transfer Services LIVE,data_ingestion,11,7,1.5714,0.8571,1.0000,0.9231,0.6364,1.0000,0.7778,5,6,0.4000,0.3333,0.3636,1.0000,1,1,,ThirdParty
Standard (data/graphs),hf9nMAG9XoU,Taco Bell: Aurora as The Heart of the Menu Middleware and Data Integration Platform for Taco Bell,control,7,8,0.8750,1.0000,0.8571,0.9231,1.0000,0.8750,0.9333,7,11,0.8571,0.5455,0.6667,0.6667,4,2,UserCompanyDataStream,
Standard (data/graphs),pwxhclKcMas,Depop: RealTime Data Ingestion and Analysis,"data_ingestion,compute_intensive",8,10,0.8000,1.0000,0.8571,0.9231,1.0000,0.8000,0.8889,7,13,1.0000,0.5385,0.7000,0.4286,3,5,UserCompanyAPI,
Standard (data/graphs),xKaPAihW_gE,Mission: Gamified Platform Scaling with Amazon EKS,compute_intensive,7,8,0.8750,1.0000,0.8571,0.9231,1.0000,0.8750,0.9333,8,8,1.0000,1.0000,1.0000,0.7500,5,5,VPC,
Standard (data/graphs),F4KDOGNpSoI,Pernod Ricard: Shortening URLs on a Global Scale with Low Latency French,"data_ingestion,interactive",14,14,1.0000,0.9167,0.9167,0.9167,0.9286,0.9286,0.9286,15,19,0.8667,0.6842,0.7647,0.6154,4,3,UserConsumerMobile,UserConsumerWebMobile
Standard (data/graphs),0F7KDLz-kIQ,"Zigbang: A Hybrid API of Serverless and ECS, Infra as a Code via CDK",interactive,13,13,1.0000,0.9091,0.9091,0.9091,0.9231,0.9231,0.9231,16,28,0.8750,0.5000,0.6364,0.0000,2,2,UserConsumerWeb,ECS
Standard (data/graphs),1kWxymroGeE,OutSystems: Decomposing a Data Monolith for Scale and MultiTenancy,control,6,5,1.2000,0.8333,1.0000,0.9091,0.8333,1.0000,0.9091,8,4,0.5000,1.0000,0.6667,0.0000,2,4,,ThirdParty
Standard (data/graphs),5CwIt-Alqhg,Accenture: Building a Blockchain Circular Supply Chain,data_ingestion,11,11,1.0000,0.9091,0.9091,0.9091,0.9091,0.9091,0.9091,10,12,0.9000,0.7500,0.8182,0.5556,4,4,UserCompanyAgent,UserConsumerMobile
Standard (data/graphs),D9qTotVJYss,HBO Max: Using Canaries for Outside-in Validation,data_ingestion,6,6,1.0000,1.0000,0.8333,0.9091,0.8333,0.8333,0.8333,5,10,0.8000,0.4000,0.5333,0.5000,2,2,UserCompanyAgent,
Standard (data/graphs),OrC9cLYMbas,Telecoming: How To Save Up to 70% Using Fargate Spot on a Test Automation Platform (Spanish),control,7,5,1.4000,0.8333,1.0000,0.9091,0.7143,1.0000,0.8333,4,7,0.5000,0.2857,0.3636,0.5000,1,2,,ECS
Standard (data/graphs),RxAmb57NCPM,Zalando: Highly Scalable Data Processing Pipeline,data_ingestion,12,13,0.9231,1.0000,0.8333,0.9091,1.0000,0.9231,0.9600,11,12,0.8182,0.7500,0.7826,0.5556,3,2,UserCompanyAPI,
Standard (data/graphs),WS2Qgx0qgCM,Airbnb: Securing MultiTenant Kubernetes Clusters at Scale,control,7,6,1.1667,0.8333,1.0000,0.9091,0.7143,0.8333,0.7692,7,8,0.4286,0.3750,0.4000,0.3333,2,4,,ThirdParty
Standard (data/graphs),_EPfIJnBCoM,PayGo: Leveraging Smart Meters to Help Customers Conserve Energy!,interactive,9,6,1.5000,0.8333,1.0000,0.9091,0.6667,1.0000,0.8000,8,5,0.5000,0.8000,0.6154,1.0000,3,2,,RDS
Standard (data/graphs),dWCQw_KvlYQ,DAZN: Key Moments in Sport on Live Streaming Video,data_ingestion,10,12,0.8333,1.0000,0.8333,0.9091,1.0000,0.8333,0.9091,8,15,1.0000,0.5333,0.6957,0.6250,3,4,"ThirdParty,UserConsumerTV",
Standard (data/graphs),ooVtAAoSH2k,CrowdStrike: Analyzing Telemetry Streams to Protect Cloud Endpoints,data_ingestion,6,7,0.8571,1.0000,0.8333,0.9091,1.0000,0.8571,0.9231,5,9,1.0000,0.5556,0.7143,0.0000,1,3,UserCompanyDeveloper,
Standard (data/graphs),pCZ0bxgBL5c,Shin Software: How to Implement a Platform for the Creation of Interactive 3D Applications (Italian),interactive,7,8,0.8750,0.8333,1.0000,0.9091,0.8571,0.7500,0.8000,8,15,0.8750,0.4667,0.6087,0.7143,2,2,,UserConsumerMobile
Standard (data/graphs),qIO_54vJ_JI,Lancom Technology: Building a Scalable Video Conferencing Application,data_ingestion,7,8,0.8750,1.0000,0.8333,0.9091,1.0000,0.8750,0.9333,6,7,1.0000,0.8571,0.9231,0.5000,2,2,UserConsumerMobile,
Standard (data/graphs),sQsAGl7mSQs,Eyeota: Scalable ML Model Lifecycle Management for Advertising Audience Discovery,data_ingestion,11,12,0.9167,1.0000,0.8333,0.9091,1.0000,0.9167,0.9565,13,24,0.7692,0.4167,0.5405,0.4000,3,4,UserCompanyDeveloper,
Standard (data/graphs),sezX7CSbXTg,Taco Bell: Order Middleware - Enabling Delivery Orders at Massive Scale,interactive,6,7,0.8571,1.0000,0.8333,0.9091,0.8333,0.7143,0.7692,6,8,0.6667,0.5000,0.5714,0.2500,1,3,UserConsumerMobile,
Standard (data/graphs),uhrheMJTV4A,Aizon: Seamlessly Integrating Data to Deliver Actionable Insights in Highly Regulated Industries,data_ingestion,11,11,1.0000,0.9091,0.9091,0.9091,0.9091,0.9091,0.9091,10,15,0.9000,0.6000,0.7200,0.7778,2,4,UserCompanyDataStream,ThirdParty
Standard (data/graphs),9LhiUsg3knw,Musixmatch: How Content is Generated by Users Italian,"data_ingestion,compute_intensive",10,13,0.7692,1.0000,0.8182,0.9000,1.0000,0.7692,0.8696,11,8,0.4545,0.6250,0.5263,1.0000,6,6,"UserCompanyDomainExpert,UserConsumerArtist",
Standard (data/graphs),9yziTe6lBwk,Ânima Educação: Digitizing Student Experience for Colleges in Brazil,interactive,10,10,1.0000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,9,16,0.8889,0.5000,0.6400,0.5000,3,2,UserConsumerMobile,UserConsumerWebMobile
Standard (data/graphs),XmIhHtPJWog,HDI Group: Automated Security and Compliance Issue Remediation Using Cloud Native Services,interactive,10,10,1.0000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,10,10,0.9000,0.9000,0.9000,0.6667,3,7,UserCompanyAgent,UserCompanyAnalyst
Standard (data/graphs),ec6j-MaOSUc,Treasury Intelligence Solutions: Managing Data Growth & Scalability with a Secure Data Lake,data_ingestion,11,11,1.0000,1.0000,0.8182,0.9000,0.8182,0.8182,0.8182,9,20,0.7778,0.3500,0.4828,0.4286,5,6,"UserCompanyAnalyst,UserCompanyDeveloper",
Standard (data/graphs),kD57QUn5myc,AWS Solutions:  AI Powered Speech Analytics for Amazon Connect,other,10,10,1.0000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,10,12,0.4000,0.3333,0.3636,1.0000,2,4,Kinesis,KinesisVideo
Standard (data/graphs),oTtPNgcZ05I,Roche: Enabling EnterpriseWide Analytics and ML with Automated Compliance,control,10,10,1.0000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,8,11,0.6250,0.4545,0.5263,0.0000,2,7,UserCompanyAnalyst,UserCompanyDeveloper
Standard (data/graphs),w-qGSyzDL6g,Zillow: Near Real-Time Natural Language Processing (NLP) for Customer Interactions,data_ingestion,11,12,0.9167,1.0000,0.8182,0.9000,0.9091,0.8333,0.8696,10,16,0.8000,0.5000,0.6154,0.6250,2,6,"UserCompanyAnalyst,UserCompanyDataStream",
Standard (data/graphs),4WjXH8Wp0E4,Kainos: Kainos Advances Patient Care with Next Generation Interoperability Platform,"data_ingestion,interactive",13,14,0.9286,1.0000,0.8000,0.8889,0.9231,0.8571,0.8889,12,22,0.9167,0.5000,0.6471,0.8182,2,5,"UserConsumerHospital,UserConsumerWeb",
Standard (data/graphs),DxHO2TWVN8I,Equinix: Massive Data Ingest  Analytics with Serverless Cloud Application Architectures on AWS,data_ingestion,8,10,0.8000,1.0000,0.8000,0.8889,1.0000,0.8000,0.8889,11,19,0.6364,0.3684,0.4667,0.8571,4,7,"UserCompanyAnalyst,UserConsumerWeb",
Standard (data/graphs),FqCs3BD6qvo,Accellion kiteworks: Cost-Effective CI CD Platform Using Amazon EC2 Spot,control,7,6,1.1667,1.0000,0.8000,0.8889,0.7143,0.8333,0.7692,8,10,0.3750,0.3000,0.3333,0.0000,2,2,VPC,
Standard (data/graphs),Ly_UhX3LCCs,AWS Solutions: Simple and Secure Media Exchange on AWS,other,9,7,1.2857,0.8000,1.0000,0.8889,0.7778,1.0000,0.8750,7,7,0.4286,0.4286,0.4286,0.6667,4,2,,ThirdParty
Standard (data/graphs),R-DPMUjZEf4,Logicworks: HIPAA Compliance and SSL Termination with Thousands of Certificates,other,6,7,0.8571,1.0000,0.8000,0.8889,1.0000,0.8571,0.9231,5,6,1.0000,0.8333,0.9091,1.0000,1,1,UserConsumerWeb,
Standard (data/graphs),hlVnmCfydIs,Traeger Provisions: Personalizing Customer Support Experiences on AWS,"data_ingestion,interactive",8,11,0.7273,1.0000,0.8000,0.8889,1.0000,0.7273,0.8421,11,13,1.0000,0.8462,0.9167,0.6364,2,2,"ThirdParty,UserConsumerMobile",
Standard (data/graphs),lHM96P5kP2k,Fyber: Ultra Scale Event Processing with Apache Spark on Amazon EKS with EC2 Spot Instances,data_ingestion,11,11,1.0000,0.8000,1.0000,0.8889,0.9091,0.9091,0.9091,13,14,0.6923,0.6429,0.6667,0.7778,4,3,,UserCompanyInternalPlatform
Standard (data/graphs),u5AT15mgbHk,The Trade Desk: Realtime Ad Bidding in the Cloud with AWS Global Accelerator LIVE,interactive,6,6,1.0000,0.8000,1.0000,0.8889,0.8333,0.8333,0.8333,2,0,0.0000,0.0000,0.0000,0.0000,1,0,,RDS
Standard (data/graphs),6CgqEzyWpeA,SundaySky: Create Personalized Videos in Real Time on GPU-based Spot Instances for Video Rendering,"compute_intensive,interactive",12,12,1.0000,0.8889,0.8889,0.8889,0.9167,0.9167,0.9167,15,19,0.6000,0.4737,0.5294,0.4444,4,6,EC2,AutoScaling
Standard (data/graphs),AS2JeM2FUzE,Intellect Design Arena: Insurance Risk Assessment with Intellect FABRIC Data Services,"data_ingestion,interactive",9,9,1.0000,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,10,12,0.8000,0.6667,0.7273,0.6250,2,3,UserCompanyDataStream,ThirdParty
Standard (data/graphs),JVcKidzqpYY,Aramex: Leveraging AI ML to Enhance Customer Experience,"data_ingestion,interactive",9,9,1.0000,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,10,13,0.8000,0.6154,0.6957,0.6250,3,3,UserCompanyDataStream,ThirdParty
Standard (data/graphs),Jz2RPRhF6Fs,Accolade: Security and Operational Excellence in Healthcare LIVE,interactive,10,10,1.0000,0.8889,0.8889,0.8889,0.9000,0.9000,0.9000,9,13,0.8889,0.6154,0.7273,0.6250,3,2,UserConsumerMobile,UserConsumerWebMobile
Standard (data/graphs),KywvGM6HVXI,Capillary Technologies: Building an OmniChannel Data Ingestion Platform,data_ingestion,11,11,1.0000,0.8889,0.8889,0.8889,0.9091,0.9091,0.9091,11,22,0.9091,0.4545,0.6061,0.5000,3,3,UserConsumerWeb,ThirdParty
Standard (data/graphs),b93-zn-DtBw,JD Power: Building a Rankings  Insights Engine with Data Lakes  Machine Learning on AWS,data_ingestion,11,9,1.2222,0.8889,0.8889,0.8889,0.7273,0.8889,0.8000,11,4,0.1818,0.5000,0.2667,0.0000,3,2,SageMaker,ThirdParty
Standard (data/graphs),c6yBZBMwtLk,RSI: Affordably Modernizing Audio and Video Content Management Italian,"data_ingestion,compute_intensive",11,11,1.0000,0.8889,0.8889,0.8889,0.9091,0.9091,0.9091,12,13,0.7500,0.6923,0.7200,0.5556,2,4,UserCompanyElementalLiveDevice,UserConsumerCamera
Standard (data/graphs),iSkWd31X7zo,TechConnect: Tech Powered Sports with IoT  Machine Learning,"data_ingestion,compute_intensive",9,9,1.0000,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,7,9,0.8571,0.6667,0.7500,1.0000,2,3,UserConsumerAPI,UserConsumerWebMobile
Standard (data/graphs),mKZw29_UtoU,Miriade: Forecasting and Real Time Tracking of the Car Parking Availability Italian,"data_ingestion,interactive",10,10,1.0000,0.8889,0.8889,0.8889,0.9000,0.9000,0.9000,12,17,0.9167,0.6471,0.7586,0.2727,4,7,UserCompanyEdge,ThirdParty
Standard (data/graphs),nt4lQx6tAI8,The Wall Street Journal: Newsroom Enhances Real-Time Updates With AWS AppSync,interactive,10,10,1.0000,0.8889,0.8889,0.8889,0.9000,0.9000,0.9000,12,20,0.7500,0.4500,0.5625,0.7778,4,2,UserConsumerMobile,UserConsumerWebMobile
Standard (data/graphs),uWUAcc68MWI,AWS Solutions: RealTime IoT Device Monitoring with Kinesis Data Analytics,data_ingestion,12,11,1.0909,0.8889,0.8889,0.8889,0.8333,0.9091,0.8696,10,15,0.8000,0.5333,0.6400,0.7500,2,3,UserConsumerWeb,UserConsumerIOT
Standard (data/graphs),vb-o1DvvHxk,Enoptea: PHP Layer for AWS Lambda French,"data_ingestion,interactive",11,10,1.1000,0.8889,0.8889,0.8889,0.8182,0.9000,0.8571,14,11,0.5714,0.7273,0.6400,0.6250,4,6,UserCompanyDataStream,ThirdParty
Standard (data/graphs),6LcSv9XocTY,Intuit: Serving 7 Million Customers Using Amazon Connect,"data_ingestion,interactive",9,11,0.8182,1.0000,0.7778,0.8750,1.0000,0.8182,0.9000,8,18,0.8750,0.3889,0.5385,0.7143,3,4,"Firehose,UserConsumerWeb",
Standard (data/graphs),PoYiSKUy8sE,Alert Logic: Scaling Storage and Delivery of Petabytes of Search Data,"data_ingestion,interactive",12,14,0.8571,1.0000,0.7778,0.8750,1.0000,0.8571,0.9231,10,19,0.9000,0.4737,0.6207,0.5556,3,5,"UserConsumerAPI,UserConsumerEdge",
Standard (data/graphs),UsngU-HjH_Q,ViacomCBS: Multiplatform Distribution Powered by AWS,control,12,9,1.3333,1.0000,0.7778,0.8750,0.5833,0.7778,0.6667,10,10,0.3000,0.3000,0.3000,1.0000,3,4,"UserCompanyDataStream,UserConsumerAPI",
Standard (data/graphs),a59halVklMI,Ashok Leyland: Running Telematics at Scale,data_ingestion,10,12,0.8333,1.0000,0.7778,0.8750,1.0000,0.8333,0.9091,8,16,1.0000,0.5000,0.6667,1.0000,4,5,"MSK,ThirdParty",
Standard (data/graphs),ameanoaMldM,Bristol-Myers Squibb: Enabling DevOps with AWS Service Catalog,other,11,7,1.5714,0.7778,1.0000,0.8750,0.6364,1.0000,0.7778,10,2,0.1000,0.5000,0.1667,0.0000,1,1,,"ACM,ServiceCatalog"
Standard (data/graphs),5EmA67lSJEs,Extreme Reach: The AdBridge Platform on AWS Handles 80%+ of all Commercials in the US,"compute_intensive,interactive",10,11,0.9091,0.8750,0.8750,0.8750,0.9000,0.8182,0.8571,11,20,0.5455,0.3000,0.3871,0.5000,3,6,UserConsumerAPI,UserCompanyAgent
Standard (data/graphs),FfSNnH2bbNc,Carbon by Indigo: Carbon Credits for Regenerative Agriculture,"data_ingestion,interactive",8,8,1.0000,0.8750,0.8750,0.8750,0.8750,0.8750,0.8750,13,19,0.8462,0.5789,0.6875,0.3636,3,3,UserConsumerSatellite,ThirdParty
Standard (data/graphs),IP03SkGbP-U,Astana International Exchange: Running a Stock Exchange in the Cloud,interactive,8,8,1.0000,0.8750,0.8750,0.8750,0.8750,0.8750,0.8750,9,7,0.5556,0.7143,0.6250,0.8000,3,2,UserConsumerWeb,VPC
Standard (data/graphs),Kp51k6LY-2c,Toyota Motor NA: Lake House Architecture for Data and Analytics,data_ingestion,8,8,1.0000,0.8750,0.8750,0.8750,0.8750,0.8750,0.8750,8,16,0.7500,0.3750,0.5000,0.6667,2,3,UserCompanyDataStream,OnPremDC
Standard (data/graphs),SC6n6J8Bi58,EMnify: Building a Cloud Native Mobile Network for IoT Leveraging AWSs Global Infrastructure,interactive,10,11,0.9091,0.8750,0.8750,0.8750,0.9000,0.8182,0.8571,13,15,0.5385,0.4667,0.5000,0.8571,3,5,UserConsumerDeveloper,NLB
Standard (data/graphs),SpIlpGxuwFM,Northwestern Mutual: Reducing CI CD Cycle Time with Automation Using AWS CDK Serverless Architecture,other,8,8,1.0000,0.8750,0.8750,0.8750,0.8750,0.8750,0.8750,7,8,0.7143,0.6250,0.6667,0.6000,3,3,ThirdParty,CloudFormation
